Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed
6733,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6734,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6735,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6736,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6737,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6738,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6739,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6740,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6741,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6742,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6743,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6744,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6745,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6746,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6747,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6748,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6749,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6750,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6751,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6752,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6753,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6754,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6755,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6756,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6757,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6758,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6759,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6760,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6761,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6762,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6763,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6764,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6765,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6766,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6767,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6768,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6769,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
