Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
10912,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
10913,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10914,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
10915,5,66.0,1,1,0,0,0,0,0,0,3e-05
10916,5,66.0,1,1,0,0,0,0,0,0,2.2e-05
10917,4,66.0,1,1,0,0,0,0,0,0,2.6e-05
10918,6,66.0,1,1,0,0,0,0,0,0,2.3e-05
10919,4,66.0,1,1,0,0,0,0,0,0,1e-05
10920,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10921,6,66.0,1,1,0,0,0,0,0,0,1.6e-05
10922,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
10923,6,66.0,1,1,0,0,0,0,0,0,2.8e-05
10924,4,66.0,1,1,0,0,0,0,0,0,4.2e-05
10925,6,66.0,1,1,0,0,0,0,0,0,1.1e-05
10926,4,66.0,1,1,0,0,0,0,0,0,5e-05
10927,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
10928,5,66.0,1,1,0,0,0,0,0,0,3.4e-05
10929,5,66.0,1,1,0,0,0,0,0,0,9e-06
10930,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
10931,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
10932,5,66.0,1,1,0,0,0,0,0,0,1e-05
10933,6,66.0,1,1,0,0,0,0,0,0,9e-06
10934,4,66.0,1,1,0,0,0,0,0,0,1e-05
10935,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
10936,4,66.0,1,1,0,0,0,0,0,0,1.4e-05
10937,5,66.0,1,1,0,0,0,0,0,0,1e-05
10938,5,66.0,1,1,0,0,0,0,0,0,1.5e-05
10939,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
10940,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
10941,5,66.0,1,1,0,0,0,0,0,0,2.5e-05
10942,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
10943,6,66.0,1,1,0,0,0,0,0,0,9e-06
10944,5,66.0,1,1,0,0,0,0,0,0,9e-06
10945,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
10946,4,66.0,1,1,0,0,0,0,0,0,1.6e-05
10947,5,66.0,1,1,0,0,0,0,0,0,9e-06
10948,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10949,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
10950,4,66.0,1,1,0,0,0,0,0,0,9e-06
10951,5,66.0,1,1,0,0,0,0,0,0,4.6e-05
10952,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
10953,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
10954,5,66.0,1,1,0,0,0,0,0,0,4.2e-05
10955,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
10956,7,66.0,1,1,0,0,0,0,0,0,0.040663
10957,4,66.0,1,1,0,0,0,0,0,0,2.6e-05
10958,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
10959,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
10960,5,66.0,1,1,0,0,0,0,0,0,1e-05
10961,5,66.0,1,1,0,0,0,0,0,0,1.6e-05
10962,5,66.0,1,1,0,0,0,0,0,0,9e-06
10963,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
10964,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
10965,4,66.0,1,1,0,0,0,0,0,0,2.5e-05
10966,6,66.0,1,1,0,0,0,0,0,0,1e-05
10967,4,66.0,1,1,0,0,0,0,0,0,1e-05
10968,7,66.0,1,1,0,0,0,0,0,0,2.3e-05
10969,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
10970,5,66.0,1,1,0,0,0,0,0,0,1e-05
10971,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10972,5,66.0,1,1,0,0,0,0,0,0,9e-06
10973,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
10974,5,66.0,1,1,0,0,0,0,0,0,9e-06
10975,4,66.0,1,1,0,0,0,0,0,0,2.8e-05
10976,6,66.0,1,1,0,0,0,0,0,0,3.2e-05
10977,4,66.0,1,1,0,0,0,0,0,0,3e-05
10978,6,66.0,1,1,0,0,0,0,0,0,2.9e-05
10979,4,66.0,1,1,0,0,0,0,0,0,2.7e-05
10980,5,66.0,1,1,0,0,0,0,0,0,2.2e-05
10981,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10982,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
10983,6,66.0,1,1,0,0,0,0,0,0,2.8e-05
10984,4,66.0,1,1,0,0,0,0,0,0,2.2e-05
10985,5,66.0,1,1,0,0,0,0,0,0,1e-05
10986,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10987,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
10988,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
10989,5,66.0,1,1,0,0,0,0,0,0,1e-05
10990,4,66.0,1,1,0,0,0,0,0,0,9e-06
10991,6,66.0,1,1,0,0,0,0,0,0,9e-06
10992,5,66.0,1,1,0,0,0,0,0,0,1.1e-05
10993,6,66.0,1,1,0,0,0,0,0,0,1.1e-05
10994,4,66.0,1,1,0,0,0,0,0,0,3.2e-05
10995,5,66.0,1,1,0,0,0,0,0,0,1e-05
10996,5,66.0,1,1,0,0,0,0,0,0,3e-05
10997,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10998,5,66.0,1,1,0,0,0,0,0,0,3.3e-05
10999,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
11000,4,66.0,1,1,0,0,0,0,0,0,1e-05
11001,6,66.0,1,1,0,0,0,0,0,0,9e-06
11002,4,66.0,1,1,0,0,0,0,0,0,0.041249
11003,6,66.0,1,1,0,0,0,0,0,0,3.2e-05
11004,5,66.0,1,1,0,0,0,0,0,0,2.1e-05
11005,5,66.0,1,1,0,0,0,0,0,0,9e-06
11006,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
11007,5,66.0,1,1,0,0,0,0,0,0,1e-05
11008,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
11009,5,66.0,1,1,0,0,0,0,0,0,9e-06
11010,4,66.0,1,1,0,0,0,0,0,0,2.8e-05
11011,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
11012,4,66.0,1,1,0,0,0,0,0,0,7e-06
11013,5,66.0,1,1,0,0,0,0,0,0,3.1e-05
11014,5,66.0,1,1,0,0,0,0,0,0,0.04056
11015,4,66.0,1,1,0,0,0,0,0,0,1e-05
11016,7,66.0,1,1,0,0,0,0,0,0,1.2e-05
11017,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
11018,6,66.0,1,1,0,0,0,0,0,0,3.1e-05
11019,4,66.0,1,1,0,0,0,0,0,0,2e-05
11020,5,66.0,1,1,0,0,0,0,0,0,9e-06
11021,5,66.0,1,1,0,0,0,0,0,0,3e-05
11022,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
11023,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11024,5,66.0,1,1,0,0,0,0,0,0,1e-05
11025,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
11026,6,66.0,1,1,0,0,0,0,0,0,1e-05
11027,4,66.0,1,1,0,0,0,0,0,0,1e-05
11028,7,66.0,1,1,0,0,0,0,0,0,3.3e-05
11029,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
11030,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
11031,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11032,5,66.0,1,1,0,0,0,0,0,0,9e-06
11033,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11034,5,66.0,1,1,0,0,0,0,0,0,9e-06
11035,4,66.0,1,1,0,0,0,0,0,0,5e-06
11036,6,66.0,1,1,0,0,0,0,0,0,9e-06
11037,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
11038,5,66.0,1,1,0,0,0,0,0,0,3.4e-05
11039,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11040,6,66.0,1,1,0,0,0,0,0,0,1.3e-05
11041,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11042,5,66.0,1,1,0,0,0,0,0,0,1e-05
11043,4,66.0,1,1,0,0,0,0,0,0,1e-05
11044,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11045,5,66.0,1,1,0,0,0,0,0,0,1e-05
11046,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
11047,5,66.0,1,1,0,0,0,0,0,0,1.1e-05
11048,4,66.0,1,1,0,0,0,0,0,0,2.5e-05
11049,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
11050,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
11051,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
11052,6,66.0,1,1,0,0,0,0,0,0,1.4e-05
11053,5,66.0,1,1,0,0,0,0,0,0,1e-05
11054,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
11055,5,66.0,1,1,0,0,0,0,0,0,1e-05
11056,4,66.0,1,1,0,0,0,0,0,0,9e-06
11057,6,66.0,1,1,0,0,0,0,0,0,6e-06
11058,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
11059,6,66.0,1,1,0,0,0,0,0,0,4.2e-05
11060,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
11061,5,66.0,1,1,0,0,0,0,0,0,5e-06
11062,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11063,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
11064,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
11065,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
11066,4,66.0,1,1,0,0,0,0,0,0,1e-05
11067,6,66.0,1,1,0,0,0,0,0,0,9e-06
11068,4,66.0,1,1,0,0,0,0,0,0,1e-05
11069,6,66.0,1,1,0,0,0,0,0,0,9e-06
11070,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
11071,5,66.0,1,1,0,0,0,0,0,0,9e-06
11072,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
11073,5,66.0,1,1,0,0,0,0,0,0,9e-06
11074,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
11075,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
11076,6,66.0,1,1,0,0,0,0,0,0,3e-05
11077,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
11078,5,66.0,1,1,0,0,0,0,0,0,1e-05
11079,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11080,5,66.0,1,1,0,0,0,0,0,0,4e-06
11081,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
11082,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
11083,4,66.0,1,1,0,0,0,0,0,0,1.1e-05
11084,6,66.0,1,1,0,0,0,0,0,0,3e-05
11085,4,66.0,1,1,0,0,0,0,0,0,1.5e-05
11086,5,66.0,1,1,0,0,0,0,0,0,1e-05
11087,5,66.0,1,1,0,0,0,0,0,0,3e-05
11088,6,66.0,1,1,0,0,0,0,0,0,9e-06
11089,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
11090,5,66.0,1,1,0,0,0,0,0,0,2.5e-05
11091,4,66.0,1,1,0,0,0,0,0,0,9e-06
11092,6,66.0,1,1,0,0,0,0,0,0,2.3e-05
11093,4,66.0,1,1,0,0,0,0,0,0,2.8e-05
11094,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
11095,4,66.0,1,1,0,0,0,0,0,0,2.2e-05
11096,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
11097,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
11098,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
11099,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
11100,7,66.0,1,1,0,0,0,0,0,0,1e-05
11101,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
11102,6,66.0,1,1,0,0,0,0,0,0,1e-05
11103,4,66.0,1,1,0,0,0,0,0,0,3e-05
11104,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
11105,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
11106,4,66.0,1,1,0,0,0,0,0,0,4.5e-05
11107,6,66.0,1,1,0,0,0,0,0,0,2.8e-05
11108,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
11109,5,66.0,1,1,0,0,0,0,0,0,1.1e-05
11110,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
11111,5,66.0,1,1,0,0,0,0,0,0,4.3e-05
11112,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
11113,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
11114,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
11115,6,66.0,1,1,0,0,0,0,0,0,9e-06
11116,4,66.0,1,1,0,0,0,0,0,0,1.1e-05
11117,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
11118,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
11119,5,66.0,1,1,0,0,0,0,0,0,9e-06
11120,5,66.0,1,1,0,0,0,0,0,0,2.2e-05
11121,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
11122,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
