Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
3113,2,66,1,0,0,0,0,0,0,0.007982
3114,3,66,1,0,0,0,0,0,0,0.002627
3115,2,66,1,0,0,0,0,0,0,0.002074
3116,3,66,1,0,0,0,0,0,0,0.001302
3117,3,66,1,0,0,0,0,0,0,0.000871
3118,3,66,1,0,0,0,0,0,0,0.003256
3119,2,66,1,0,0,0,0,0,0,0.000876
3120,3,66,1,0,0,0,0,0,0,0.001146
3121,2,66,1,0,0,0,0,0,0,0.000786
3122,3,66,1,0,0,0,0,0,0,0.000753
3123,2,66,1,0,0,0,0,0,0,0.001111
3124,3,66,1,0,0,0,0,0,0,0.000729
3125,2,66,1,0,0,0,0,0,0,0.005593
3126,3,66,1,0,0,0,0,0,0,0.001099
3127,2,66,1,0,0,0,0,0,0,0.000955
3128,3,66,1,0,0,0,0,0,0,0.001009
3129,3,66,1,0,0,0,0,0,0,0.00229
3130,3,66,1,0,0,0,0,0,0,0.001165
3131,2,66,1,0,0,0,0,0,0,0.005937
3132,3,66,1,0,0,0,0,0,0,0.006041
3133,2,66,1,0,0,0,0,0,0,0.006152
3134,2,66,1,0,0,0,0,0,0,0.002938
3135,3,66,1,0,0,0,0,0,0,0.002327
3136,2,66,1,0,0,0,0,0,0,0.001722
3137,3,66,1,0,0,0,0,0,0,0.004358
3138,2,66,1,0,0,0,0,0,0,0.001174
3139,3,66,1,0,0,0,0,0,0,0.000737
3140,2,66,1,0,0,0,0,0,0,0.000814
3141,4,66,1,0,0,0,0,0,0,0.001233
3142,2,66,1,0,0,0,0,0,0,0.000778
3143,3,66,1,0,0,0,0,0,0,0.00538
3144,2,66,1,0,0,0,0,0,0,0.001341
3145,3,66,1,0,0,0,0,0,0,0.002607
3146,2,66,1,0,0,0,0,0,0,0.001192
3147,3,66,1,0,0,0,0,0,0,0.000855
3148,2,66,1,0,0,0,0,0,0,0.00294
3149,3,66,1,0,0,0,0,0,0,0.002037
3150,2,66,1,0,0,0,0,0,0,0.002805
3151,3,66,1,0,0,0,0,0,0,0.002878
3152,2,66,1,0,0,0,0,0,0,0.001011
3153,4,66,1,0,0,0,0,0,0,0.000798
3154,2,66,1,0,0,0,0,0,0,0.001249
3155,3,66,1,0,0,0,0,0,0,0.00077
3156,2,66,1,0,0,0,0,0,0,0.001353
3157,3,66,1,0,0,0,0,0,0,0.00117
3158,2,66,1,0,0,0,0,0,0,0.003269
3159,3,66,1,0,0,0,0,0,0,0.003347
3160,2,66,1,0,0,0,0,0,0,0.000829
3161,3,66,1,0,0,0,0,0,0,0.005393
3162,2,66,1,0,0,0,0,0,0,0.004829
3163,3,66,1,0,0,0,0,0,0,0.004352
3164,2,66,1,0,0,0,0,0,0,0.001133
3165,3,66,1,0,0,0,0,0,0,0.001191
3166,3,66,1,0,0,0,0,0,0,0.005282
3167,2,66,1,0,0,0,0,0,0,0.003734
3168,3,66,1,0,0,0,0,0,0,0.002513
3169,2,66,1,0,0,0,0,0,0,0.001457
3170,3,66,1,0,0,0,0,0,0,0.001139
3171,2,66,1,0,0,0,0,0,0,0.000987
3172,3,66,1,0,0,0,0,0,0,0.001126
3173,2,66,1,0,0,0,0,0,0,0.001018
3174,3,66,1,0,0,0,0,0,0,0.000786
3175,2,66,1,0,0,0,0,0,0,0.000811
3176,3,66,1,0,0,0,0,0,0,0.000762
3177,3,66,1,0,0,0,0,0,0,0.000986
3178,3,66,1,0,0,0,0,0,0,0.002142
3179,2,66,1,0,0,0,0,0,0,0.000845
3180,3,66,1,0,0,0,0,0,0,0.0011
3181,2,66,1,0,0,0,0,0,0,0.000834
3182,3,66,1,0,0,0,0,0,0,0.001001
3183,2,66,1,0,0,0,0,0,0,0.000808
3184,3,66,1,0,0,0,0,0,0,0.003341
3185,2,66,1,0,0,0,0,0,0,0.001474
3186,3,66,1,0,0,0,0,0,0,0.006088
3187,2,66,1,0,0,0,0,0,0,0.005657
3188,3,66,1,0,0,0,0,0,0,0.002295
3189,3,66,1,0,0,0,0,0,0,0.005503
3190,3,66,1,0,0,0,0,0,0,0.003253
3191,2,66,1,0,0,0,0,0,0,0.000802
3192,3,66,1,0,0,0,0,0,0,0.000771
3193,2,66,1,0,0,0,0,0,0,0.00123
3194,3,66,1,0,0,0,0,0,0,0.000775
3195,2,66,1,0,0,0,0,0,0,0.000995
3196,2,66,1,0,0,0,0,0,0,0.002662
3197,3,66,1,0,0,0,0,0,0,0.000815
3198,2,66,1,0,0,0,0,0,0,0.001032
3199,3,66,1,0,0,0,0,0,0,0.000811
3200,2,66,1,0,0,0,0,0,0,0.001055
3201,4,66,1,0,0,0,0,0,0,0.003604
3202,2,66,1,0,0,0,0,0,0,0.001307
3203,3,66,1,0,0,0,0,0,0,0.002252
3204,2,66,1,0,0,0,0,0,0,0.000806
3205,3,66,1,0,0,0,0,0,0,0.003088
3206,2,66,1,0,0,0,0,0,0,0.000817
3207,3,66,1,0,0,0,0,0,0,0.000783
3208,2,66,1,0,0,0,0,0,0,0.001099
3209,3,66,1,0,0,0,0,0,0,0.005821
3210,2,66,1,0,0,0,0,0,0,0.000946
3211,3,66,1,0,0,0,0,0,0,0.001078
3212,2,66,1,0,0,0,0,0,0,0.000826
3213,4,66,1,0,0,0,0,0,0,0.005365
3214,2,66,1,0,0,0,0,0,0,0.002664
3215,3,66,1,0,0,0,0,0,0,0.001542
3216,2,66,1,0,0,0,0,0,0,0.002635
3217,3,66,1,0,0,0,0,0,0,0.00083
3218,2,66,1,0,0,0,0,0,0,0.001038
3219,3,66,1,0,0,0,0,0,0,0.005897
3220,2,66,1,0,0,0,0,0,0,0.011788
3221,3,66,1,0,0,0,0,0,0,0.005825
3222,2,66,1,0,0,0,0,0,0,0.000874
3223,3,66,1,0,0,0,0,0,0,0.000783
3224,2,66,1,0,0,0,0,0,0,0.001191
3225,4,66,1,0,0,0,0,0,0,0.000738
3226,2,66,1,0,0,0,0,0,0,0.001134
3227,2,66,1,0,0,0,0,0,0,0.000773
3228,3,66,1,0,0,0,0,0,0,0.000722
3229,2,66,1,0,0,0,0,0,0,0.001069
3230,3,66,1,0,0,0,0,0,0,0.00511
3231,2,66,1,0,0,0,0,0,0,0.001081
3232,3,66,1,0,0,0,0,0,0,0.001167
3233,2,66,1,0,0,0,0,0,0,0.000981
3234,3,66,1,0,0,0,0,0,0,0.001127
3235,2,66,1,0,0,0,0,0,0,0.000914
3236,3,66,1,0,0,0,0,0,0,0.004024
3237,3,66,1,0,0,0,0,0,0,0.005534
3238,3,66,1,0,0,0,0,0,0,0.0049
3239,2,66,1,0,0,0,0,0,0,0.005974
3240,3,66,1,0,0,0,0,0,0,0.00113
3241,2,66,1,0,0,0,0,0,0,0.000901
3242,3,66,1,0,0,0,0,0,0,0.001604
3243,2,66,1,0,0,0,0,0,0,0.002581
3244,3,66,1,0,0,0,0,0,0,0.001667
3245,2,66,1,0,0,0,0,0,0,0.003925
3246,3,66,1,0,0,0,0,0,0,0.000829
3247,2,66,1,0,0,0,0,0,0,0.001196
3248,3,66,1,0,0,0,0,0,0,0.00617
3249,3,66,1,0,0,0,0,0,0,0.000959
3250,3,66,1,0,0,0,0,0,0,0.00116
3251,2,66,1,0,0,0,0,0,0,0.005353
3252,3,66,1,0,0,0,0,0,0,0.001146
3253,2,66,1,0,0,0,0,0,0,0.000842
3254,3,66,1,0,0,0,0,0,0,0.007446
3255,2,66,1,0,0,0,0,0,0,0.003974
3256,3,66,1,0,0,0,0,0,0,0.002611
3257,2,66,1,0,0,0,0,0,0,0.001109
3258,2,66,1,0,0,0,0,0,0,0.000771
3259,3,66,1,0,0,0,0,0,0,0.000734
3260,2,66,1,0,0,0,0,0,0,0.001848
3261,4,66,1,0,0,0,0,0,0,0.000718
3262,2,66,1,0,0,0,0,0,0,0.001142
3263,3,66,1,0,0,0,0,0,0,0.000789
3264,2,66,1,0,0,0,0,0,0,0.000901
3265,3,66,1,0,0,0,0,0,0,0.001114
3266,2,66,1,0,0,0,0,0,0,0.001049
3267,3,66,1,0,0,0,0,0,0,0.00084
3268,2,66,1,0,0,0,0,0,0,0.002763
3269,3,66,1,0,0,0,0,0,0,0.001203
3270,2,66,1,0,0,0,0,0,0,0.005447
3271,3,66,1,0,0,0,0,0,0,0.002897
3272,2,66,1,0,0,0,0,0,0,0.004845
3273,4,66,1,0,0,0,0,0,0,0.005966
3274,2,66,1,0,0,0,0,0,0,0.002399
3275,3,66,1,0,0,0,0,0,0,0.000926
3276,2,66,1,0,0,0,0,0,0,0.000718
3277,3,66,1,0,0,0,0,0,0,0.000787
3278,2,66,1,0,0,0,0,0,0,0.001202
3279,3,66,1,0,0,0,0,0,0,0.000721
3280,2,66,1,0,0,0,0,0,0,0.000882
3281,3,66,1,0,0,0,0,0,0,0.001262
3282,2,66,1,0,0,0,0,0,0,0.000809
3283,3,66,1,0,0,0,0,0,0,0.003828
3284,2,66,1,0,0,0,0,0,0,0.002828
3285,4,66,1,0,0,0,0,0,0,0.000867
3286,2,66,1,0,0,0,0,0,0,0.001215
3287,3,66,1,0,0,0,0,0,0,0.000962
3288,2,66,1,0,0,0,0,0,0,0.001069
3289,2,66,1,0,0,0,0,0,0,0.002131
3290,3,66,1,0,0,0,0,0,0,0.003512
3291,2,66,1,0,0,0,0,0,0,0.00227
3292,3,66,1,0,0,0,0,0,0,0.00229
3293,2,66,1,0,0,0,0,0,0,0.001088
3294,3,66,1,0,0,0,0,0,0,0.000786
3295,2,66,1,0,0,0,0,0,0,0.000797
3296,3,66,1,0,0,0,0,0,0,0.002093
3297,3,66,1,0,0,0,0,0,0,0.001445
3298,3,66,1,0,0,0,0,0,0,0.001016
3299,2,66,1,0,0,0,0,0,0,0.005854
3300,3,66,1,0,0,0,0,0,0,0.002544
3301,2,66,1,0,0,0,0,0,0,0.005586
3302,3,66,1,0,0,0,0,0,0,0.000989
3303,2,66,1,0,0,0,0,0,0,0.000985
3304,3,66,1,0,0,0,0,0,0,0.002492
3305,2,66,1,0,0,0,0,0,0,0.000819
3306,3,66,1,0,0,0,0,0,0,0.001114
3307,2,66,1,0,0,0,0,0,0,0.002331
3308,3,66,1,0,0,0,0,0,0,0.001483
3309,2,66,1,0,0,0,0,0,0,0.002037
3310,3,66,1,0,0,0,0,0,0,0.000749
3311,2,66,1,0,0,0,0,0,0,0.001255
3312,3,66,1,0,0,0,0,0,0,0.001293
3313,2,66,1,0,0,0,0,0,0,0.000797
3314,3,66,1,0,0,0,0,0,0,0.001009
3315,2,66,1,0,0,0,0,0,0,0.000851
3316,3,66,1,0,0,0,0,0,0,0.000734
3317,2,66,1,0,0,0,0,0,0,0.001305
3318,3,66,1,0,0,0,0,0,0,0.000814
3319,2,66,1,0,0,0,0,0,0,0.001665
3320,2,66,1,0,0,0,0,0,0,0.000844
3321,4,66,1,0,0,0,0,0,0,0.001021
3322,2,66,1,0,0,0,0,0,0,0.00224
3323,3,66,1,0,0,0,0,0,0,0.001216
3324,2,66,1,0,0,0,0,0,0,0.001198
3325,3,66,1,0,0,0,0,0,0,0.002416
3326,2,66,1,0,0,0,0,0,0,0.005336
3327,3,66,1,0,0,0,0,0,0,0.010337
3328,2,66,1,0,0,0,0,0,0,0.000962
3329,3,66,1,0,0,0,0,0,0,0.000822
3330,2,66,1,0,0,0,0,0,0,0.002635
3331,3,66,1,0,0,0,0,0,0,0.004678
3332,2,66,1,0,0,0,0,0,0,0.001276
3333,4,66,1,0,0,0,0,0,0,0.000793
3334,2,66,1,0,0,0,0,0,0,0.000938
3335,3,66,1,0,0,0,0,0,0,0.001161
3336,2,66,1,0,0,0,0,0,0,0.002499
3337,3,66,1,0,0,0,0,0,0,0.003219
3338,2,66,1,0,0,0,0,0,0,0.000905
