Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
1875,3,66.0,1,0,0,0,0,0,0,0.000881
1876,2,66.0,1,0,0,0,0,0,0,0.00119
1877,3,66.0,1,0,0,0,0,0,0,0.001883
1878,2,66.0,1,0,0,0,0,0,0,0.006882
1879,3,66.0,1,0,0,0,0,0,0,0.003501
1880,2,66.0,1,0,0,0,0,0,0,0.007551
1881,3,66.0,1,0,0,0,0,0,0,0.012781
1882,2,66.0,1,0,0,0,0,0,0,0.004525
1883,3,66.0,1,0,0,0,0,0,0,0.000781
1884,2,66.0,1,0,0,0,0,0,0,0.012228
1885,3,66.0,1,0,0,0,0,0,0,0.001581
1886,3,66.0,1,0,0,0,0,0,0,0.00085
1887,3,66.0,1,0,0,0,0,0,0,0.000892
1888,2,66.0,1,0,0,0,0,0,0,0.00216
1889,3,66.0,1,0,0,0,0,0,0,0.000785
1890,2,66.0,1,0,0,0,0,0,0,0.001078
1891,2,66.0,1,0,0,0,0,0,0,0.00089
1892,3,66.0,1,0,0,0,0,0,0,0.00106
1893,2,66.0,1,0,0,0,0,0,0,0.00077
1894,3,66.0,1,0,0,0,0,0,0,0.00073
1895,2,66.0,1,0,0,0,0,0,0,0.00116
1896,3,66.0,1,0,0,0,0,0,0,0.002612
1897,2,66.0,1,0,0,0,0,0,0,0.000881
1898,4,66.0,1,0,0,0,0,0,0,0.003035
1899,2,66.0,1,0,0,0,0,0,0,0.002115
1900,3,66.0,1,0,0,0,0,0,0,0.003614
1901,2,66.0,1,0,0,0,0,0,0,0.001166
1902,3,66.0,1,0,0,0,0,0,0,0.000867
1903,2,66.0,1,0,0,0,0,0,0,0.001194
1904,3,66.0,1,0,0,0,0,0,0,0.006609
1905,2,66.0,1,0,0,0,0,0,0,0.011439
1906,3,66.0,1,0,0,0,0,0,0,0.001285
1907,2,66.0,1,0,0,0,0,0,0,0.001947
1908,3,66.0,1,0,0,0,0,0,0,0.000952
1909,2,66.0,1,0,0,0,0,0,0,0.001279
1910,4,66.0,1,0,0,0,0,0,0,0.0009
1911,2,66.0,1,0,0,0,0,0,0,0.001584
1912,3,66.0,1,0,0,0,0,0,0,0.002094
1913,2,66.0,1,0,0,0,0,0,0,0.000841
1914,3,66.0,1,0,0,0,0,0,0,0.001301
1915,2,66.0,1,0,0,0,0,0,0,0.00109
1916,3,66.0,1,0,0,0,0,0,0,0.002835
1917,2,66.0,1,0,0,0,0,0,0,0.00415
1918,3,66.0,1,0,0,0,0,0,0,0.000725
1919,2,66.0,1,0,0,0,0,0,0,0.001134
1920,3,66.0,1,0,0,0,0,0,0,0.001808
1921,2,66.0,1,0,0,0,0,0,0,0.00077
1922,3,66.0,1,0,0,0,0,0,0,0.00118
1923,3,66.0,1,0,0,0,0,0,0,0.000857
1924,2,66.0,1,0,0,0,0,0,0,0.001059
1925,3,66.0,1,0,0,0,0,0,0,0.001258
1926,2,66.0,1,0,0,0,0,0,0,0.000789
1927,3,66.0,1,0,0,0,0,0,0,0.003307
1928,2,66.0,1,0,0,0,0,0,0,0.000918
1929,3,66.0,1,0,0,0,0,0,0,0.003211
1930,2,66.0,1,0,0,0,0,0,0,0.001599
1931,3,66.0,1,0,0,0,0,0,0,0.003163
1932,2,66.0,1,0,0,0,0,0,0,0.003266
1933,3,66.0,1,0,0,0,0,0,0,0.015756
1934,3,66.0,1,0,0,0,0,0,0,0.003804
1935,3,66.0,1,0,0,0,0,0,0,0.003249
1936,2,66.0,1,0,0,0,0,0,0,0.004372
1937,3,66.0,1,0,0,0,0,0,0,0.002913
1938,2,66.0,1,0,0,0,0,0,0,0.001429
1939,3,66.0,1,0,0,0,0,0,0,0.000714
1940,2,66.0,1,0,0,0,0,0,0,0.001374
1941,3,66.0,1,0,0,0,0,0,0,0.001185
1942,2,66.0,1,0,0,0,0,0,0,0.001037
1943,3,66.0,1,0,0,0,0,0,0,0.001127
1944,2,66.0,1,0,0,0,0,0,0,0.000986
1945,3,66.0,1,0,0,0,0,0,0,0.003581
1946,3,66.0,1,0,0,0,0,0,0,0.001344
1947,3,66.0,1,0,0,0,0,0,0,0.000802
1948,2,66.0,1,0,0,0,0,0,0,0.001583
1949,3,66.0,1,0,0,0,0,0,0,0.001989
1950,2,66.0,1,0,0,0,0,0,0,0.000904
1951,3,66.0,1,0,0,0,0,0,0,0.001336
1952,2,66.0,1,0,0,0,0,0,0,0.002122
1953,2,66.0,1,0,0,0,0,0,0,0.002041
1954,3,66.0,1,0,0,0,0,0,0,0.001181
1955,2,66.0,1,0,0,0,0,0,0,0.000953
1956,3,66.0,1,0,0,0,0,0,0,0.001014
1957,2,66.0,1,0,0,0,0,0,0,0.001421
1958,4,66.0,1,0,0,0,0,0,0,0.00113
1959,2,66.0,1,0,0,0,0,0,0,0.001537
1960,3,66.0,1,0,0,0,0,0,0,0.000952
1961,2,66.0,1,0,0,0,0,0,0,0.003028
1962,3,66.0,1,0,0,0,0,0,0,0.001395
1963,2,66.0,1,0,0,0,0,0,0,0.000879
1964,3,66.0,1,0,0,0,0,0,0,0.001084
1965,2,66.0,1,0,0,0,0,0,0,0.000842
1966,3,66.0,1,0,0,0,0,0,0,0.001112
1967,2,66.0,1,0,0,0,0,0,0,0.003026
1968,3,66.0,1,0,0,0,0,0,0,0.000849
1969,2,66.0,1,0,0,0,0,0,0,0.002768
1970,4,66.0,1,0,0,0,0,0,0,0.002256
1971,2,66.0,1,0,0,0,0,0,0,0.003169
1972,3,66.0,1,0,0,0,0,0,0,0.001156
1973,2,66.0,1,0,0,0,0,0,0,0.001056
1974,3,66.0,1,0,0,0,0,0,0,0.000789
1975,2,66.0,1,0,0,0,0,0,0,0.001649
1976,3,66.0,1,0,0,0,0,0,0,0.001023
1977,2,66.0,1,0,0,0,0,0,0,0.001079
1978,3,66.0,1,0,0,0,0,0,0,0.001118
1979,2,66.0,1,0,0,0,0,0,0,0.000878
1980,3,66.0,1,0,0,0,0,0,0,0.002172
1981,2,66.0,1,0,0,0,0,0,0,0.000856
1982,4,66.0,1,0,0,0,0,0,0,0.000929
1983,2,66.0,1,0,0,0,0,0,0,0.001117
1984,2,66.0,1,0,0,0,0,0,0,0.000749
1985,3,66.0,1,0,0,0,0,0,0,0.001614
1986,2,66.0,1,0,0,0,0,0,0,0.005639
1987,3,66.0,1,0,0,0,0,0,0,0.005375
1988,2,66.0,1,0,0,0,0,0,0,0.005659
1989,3,66.0,1,0,0,0,0,0,0,0.002457
1990,2,66.0,1,0,0,0,0,0,0,0.002787
1991,3,66.0,1,0,0,0,0,0,0,0.00168
1992,2,66.0,1,0,0,0,0,0,0,0.000865
1993,3,66.0,1,0,0,0,0,0,0,0.000911
1994,3,66.0,1,0,0,0,0,0,0,0.00406
1995,3,66.0,1,0,0,0,0,0,0,0.000842
1996,2,66.0,1,0,0,0,0,0,0,0.001178
1997,3,66.0,1,0,0,0,0,0,0,0.000925
1998,2,66.0,1,0,0,0,0,0,0,0.002546
1999,3,66.0,1,0,0,0,0,0,0,0.0012
2000,2,66.0,1,0,0,0,0,0,0,0.000778
2001,3,66.0,1,0,0,0,0,0,0,0.000989
2002,2,66.0,1,0,0,0,0,0,0,0.000792
2003,3,66.0,1,0,0,0,0,0,0,0.001032
2004,2,66.0,1,0,0,0,0,0,0,0.001773
2005,3,66.0,1,0,0,0,0,0,0,0.001908
2006,3,66.0,1,0,0,0,0,0,0,0.001028
2007,3,66.0,1,0,0,0,0,0,0,0.001104
2008,2,66.0,1,0,0,0,0,0,0,0.001436
2009,3,66.0,1,0,0,0,0,0,0,0.000922
2010,2,66.0,1,0,0,0,0,0,0,0.000876
2011,3,66.0,1,0,0,0,0,0,0,0.000776
2012,2,66.0,1,0,0,0,0,0,0,0.001153
2013,5,66.0,1,0,0,0,0,0,0,0.001417
2014,2,66.0,1,0,0,0,0,0,0,0.005472
2015,2,66.0,1,0,0,0,0,0,0,0.001486
2016,3,66.0,1,0,0,0,0,0,0,0.000743
2017,2,66.0,1,0,0,0,0,0,0,0.003062
2018,4,66.0,1,0,0,0,0,0,0,0.001539
2019,2,66.0,1,0,0,0,0,0,0,0.001076
2020,3,66.0,1,0,0,0,0,0,0,0.00621
2021,2,66.0,1,0,0,0,0,0,0,0.000868
2022,3,66.0,1,0,0,0,0,0,0,0.003594
2023,2,66.0,1,0,0,0,0,0,0,0.006093
2024,3,66.0,1,0,0,0,0,0,0,0.011708
2025,2,66.0,1,0,0,0,0,0,0,0.001159
2026,3,66.0,1,0,0,0,0,0,0,0.000847
2027,2,66.0,1,0,0,0,0,0,0,0.000911
2028,3,66.0,1,0,0,0,0,0,0,0.001199
2029,2,66.0,1,0,0,0,0,0,0,0.000887
2030,4,66.0,1,0,0,0,0,0,0,0.000943
2031,2,66.0,1,0,0,0,0,0,0,0.000838
2032,3,66.0,1,0,0,0,0,0,0,0.000996
2033,2,66.0,1,0,0,0,0,0,0,0.001307
2034,3,66.0,1,0,0,0,0,0,0,0.001364
