Window_Num,Num_Packets,Avg_DNP3_Length,IP_Port_Src,IP_Port_Dst,Function_Codes,IIN_Val_Change,IIN_Bits_Set,Data_Object_Change
12331,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12332,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12333,6,34.33,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12334,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12335,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12336,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12337,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12338,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12339,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12340,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12341,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12342,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12343,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12344,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12345,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12346,8,29.12,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
12347,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12348,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12349,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12350,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12351,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12352,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12353,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12354,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12355,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12356,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12357,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12358,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12359,6,34.33,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12360,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12361,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12362,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12363,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12364,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12365,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12366,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12367,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12368,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12369,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12370,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12371,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12372,8,29.12,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
12373,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12374,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12375,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12376,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12377,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12378,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12379,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12380,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12381,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12382,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12383,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12384,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12385,6,34.33,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12386,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12387,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12388,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12389,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12390,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12391,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12392,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12393,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12394,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12395,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12396,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12397,8,29.12,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
12398,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12399,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12400,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12401,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12402,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12403,6,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12404,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12405,4,13.5,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12406,3,14.67,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,[],0
12407,3,12.33,"['192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:34445', '192.168.1.74:20000']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12408,5,17.8,"['192.168.1.70:36109', '192.168.1.70:34445', '192.168.1.74:20000']","['192.168.1.70:36109', '192.168.1.74:20000']","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,[],0
12429,2,9.0,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,[],0
12437,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12438,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12439,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12440,6,34.33,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12441,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12442,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12443,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12444,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12445,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12446,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12447,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12448,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12449,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12450,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12451,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12452,6,34.33,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12453,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12454,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12455,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12456,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12457,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12458,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12459,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12460,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12461,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12462,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12463,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12464,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12465,8,29.12,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",0,[],0
12466,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12467,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12468,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12469,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
12470,6,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
12471,4,13.5,"['192.168.1.70:49535', '192.168.1.74:20000']","['192.168.1.70:49535', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
